Bedrooms,Bathrooms,SquareFootage,LotSize,YearBuilt,Location,ProximityToAmenities,CrimeRate,SchoolQuality,AvgIncome,PropertyTaxRate,HOAFees,HouseStyle,GarageSpaces,Basement,Fireplaces,HeatingType,CoolingType,RoofQuality,ExteriorQuality,KitchenQuality,TotalRooms,LotConfig,Neighborhood,ConditionOfHouse,DistanceToWork,AccessToPublicTransport,WalkScore,EnergyEfficiency,RenovatedYear,Age,SalePrice
2,1,1175,0.3956191590838868,1968,Urban,1.2812152946980098,61.89351627634338,8,120724,1.1737765530457431,27.183089220091883,Bungalow,0,No,0,Oil,Window,1,3,2,10,FR3,North,7,11.801063936878245,6,11,0.7055795526542419,1994.0,54,242326.62845188405
4,3,1529,0.2311896882113499,1924,Suburban,0.17690993742177027,28.28859097863652,9,154766,0.8621320681706103,84.26029607187968,Colonial,3,No,1,Oil,Central,2,2,4,10,CulDSac,West,1,28.657016426278645,3,26,3.4785732114009003,1971.0,98,385613.78166952415
1,2,4359,0.3797092500744252,1919,Suburban,1.8644881908323552,89.48692007055197,10,38888,1.9538261856927766,227.9622121597085,Colonial,1,No,1,Electric,Central,1,2,1,5,Corner,West,1,2.6246378007902798,6,66,9.789657664519394,1984.0,103,761184.4415975214
4,2,4299,0.569875644399611,2017,Rural,0.5401284341854633,2.4206044422529827,3,128941,0.920534005835525,406.9129500493521,Contemporary,2,Yes,1,Electric,Central,1,4,2,10,Inside,South,4,12.549132587216585,3,27,3.5388040646361008,1962.0,5,955969.3005382088
5,1,2063,0.992184236930287,1981,Suburban,1.3584671848534076,34.86024694428457,8,185546,1.5615778994757272,190.34776783867196,Contemporary,2,Yes,2,Electric,Window,3,3,4,13,CulDSac,Central,4,19.616849421234882,9,65,4.605366218369756,1968.0,41,480096.76519806165
3,2,3875,0.6809916274181964,2010,Rural,0.5533314437971628,72.1800421549856,1,47333,1.652430130639122,269.24832537252985,Colonial,1,No,2,Gas,Central,3,4,4,11,FR3,West,4,2.816272923248774,7,27,6.530872509563752,2004.0,12,773628.8705433072
1,3,1654,0.23928365668789836,1981,Rural,0.5946139652263545,8.008950967116125,8,66355,0.5512301171949361,445.90244304255106,Ranch,2,Yes,2,Gas,Central,1,4,1,11,FR3,South,9,10.67610013659051,4,94,6.4849775116910715,1980.0,41,415456.9787802749
1,3,2500,0.09271336951197358,1965,Rural,1.0751553426344227,18.316952742829262,7,159686,0.5420181995528562,456.89812971331446,Contemporary,1,Yes,1,Solar,Window,1,4,3,5,Corner,West,6,28.24706144123776,3,20,9.498949800186242,1973.0,57,529764.7083460856
5,2,2057,0.17003865724878509,1973,Rural,4.999261297983361,58.928572786285116,8,192217,1.8005317218920731,107.88749822134469,Colonial,3,No,0,Electric,Window,4,4,3,8,Corner,West,3,1.4037529200812262,6,6,8.575641403991252,1997.0,49,486770.45840143977
5,2,1999,0.584427441209395,2018,Rural,0.11070230000051899,55.999367146355794,1,133170,2.2400868305728308,21.797460896297196,Bungalow,2,Yes,2,Solar,Window,3,1,2,9,FR3,Central,6,22.67638544542532,9,94,7.939506871051522,2005.0,4,513663.630365245
2,1,4015,0.776902312375928,1944,Urban,3.229495916989986,73.8928296130955,6,105675,2.855356205701012,152.70526548575748,Contemporary,0,Yes,1,Gas,None,1,2,1,12,CulDSac,East,2,25.320561501011888,3,13,9.516272257783106,1975.0,78,765019.2510574341
3,2,1042,0.9433982469357096,2013,Suburban,0.792094120330131,81.26126390881718,7,97664,0.9477982103923878,347.9011574128901,Colonial,2,No,2,Oil,Window,4,2,1,9,CulDSac,South,2,8.673291399823631,8,38,2.307653854831716,1975.0,9,305272.98405207804
3,1,4250,0.06503201339697978,1946,Urban,4.611077869882801,12.857957851166912,5,116153,0.7581470235902064,475.5561004881332,Cape Cod,1,No,0,Electric,None,4,4,3,13,CulDSac,West,7,6.834073900834462,6,72,6.170541946217925,1994.0,76,799766.7892245325
4,1,1778,0.5466221344837763,1962,Rural,0.5588011773347833,1.8380989775242051,5,123616,0.6302197673178773,38.51599999205696,Contemporary,0,No,0,Oil,Window,4,4,3,9,Inside,West,3,27.48721636079311,4,86,8.871967667221563,1993.0,60,370409.10130704934
2,3,1857,0.4973239884120179,1975,Suburban,4.779809616918559,68.96385196589061,7,65285,1.5901039572823756,14.241905274635759,Cape Cod,1,Yes,1,Gas,Window,4,1,2,13,Inside,North,7,23.03805001668137,5,61,6.241381582781019,1974.0,47,387954.93961605657
2,3,4234,0.6732522708769187,2010,Urban,3.093539298669042,30.13917957663592,3,178605,2.057868418339892,442.0736064928609,Contemporary,2,No,0,Electric,Window,3,4,3,13,CulDSac,East,3,3.8447309334065682,3,11,9.774204746068696,1962.0,12,882089.7278725173
2,3,2441,0.5815999117420748,1976,Urban,0.10621357688590222,62.59839139179536,6,193696,2.6013833918781604,374.07263455157056,Contemporary,0,Yes,1,Solar,None,4,1,2,9,FR3,Central,2,6.759819037733886,2,92,1.00352713906379,1996.0,46,536301.0843748037
2,3,2909,0.7026871930533566,2013,Rural,4.48063526979235,15.05445880622247,7,76996,2.2066122057328283,496.12428957778764,Cape Cod,0,No,1,Solar,Central,3,1,4,12,Corner,South,4,18.829977072280357,9,37,4.393305027932003,1963.0,9,643675.511856392
3,2,1510,0.6751784555117308,2010,Urban,2.6563878266979,46.904004666596286,1,76947,1.0209019726871433,198.3964407328266,Ranch,2,No,1,Gas,Window,4,4,2,13,FR2,West,4,12.872799402458327,3,57,9.773629079086362,1999.0,12,353135.52511720295
3,3,4940,0.16116113861504888,2020,Urban,1.3870817031193745,50.44247460634369,2,189028,1.6544259159906975,208.02545256838468,Colonial,0,No,1,Oil,None,4,2,2,10,Corner,South,3,15.373143927918044,6,55,3.795680285699258,2002.0,2,1043100.4517449755
2,2,4609,0.8097320179377836,1954,Urban,3.859667969826588,58.50778163732161,4,81030,2.7758658657716384,86.15591864872479,Ranch,3,No,0,Gas,Window,2,1,2,4,Corner,Central,9,28.570501835516893,5,38,7.395563750993044,1959.0,68,840446.979778637
4,3,2769,0.1670709469305086,1974,Urban,4.640661214045663,51.317001633056435,8,72443,1.316852656193428,57.92357629866923,Ranch,0,Yes,0,Oil,Central,3,2,4,4,FR2,East,6,12.89694616416323,8,85,0.3040290107864918,1976.0,48,593725.4309140901
1,2,2772,0.7136040939486803,1918,Urban,2.4700850334192905,49.56907702287139,10,158344,1.7468259127298287,289.359005295119,Colonial,0,Yes,0,Gas,None,2,2,3,7,CulDSac,North,5,26.509618876520936,5,3,6.94837114630313,2003.0,104,551361.781002856
1,1,723,0.44533809925857637,1934,Rural,1.6462120247712435,33.27341539838555,6,95464,2.8964133366092417,182.14250064741628,Bungalow,3,No,0,Solar,Window,2,1,2,5,Corner,East,6,19.99196920048691,8,47,9.346267325275784,2017.0,88,176968.96712520442
4,2,3758,0.538158197847768,2002,Rural,3.9658311072811414,7.118023631808623,1,158019,2.336770013934244,40.15822397262253,Ranch,1,Yes,1,Oil,Window,4,3,3,6,FR2,North,8,4.087774032049907,5,6,3.827062851900027,2020.0,20,771085.9702748255
2,2,1385,0.9081331136569251,1952,Urban,3.440748939163428,8.95201967968423,10,165024,2.36935096410423,443.49353476165993,Ranch,1,No,1,Gas,Window,3,1,2,10,FR3,South,5,22.46295758110773,6,59,0.21299837926929466,1974.0,70,308881.66393352824
3,3,3016,0.8953895401498122,1925,Rural,4.454887170376335,43.377827440715365,5,150454,1.130835011033069,99.17823412466653,Ranch,3,No,0,Electric,Central,1,3,3,10,FR3,East,4,15.846167681711286,5,39,0.2790980439548385,2018.0,97,573915.4041216762
1,2,1396,0.8269634903722781,2009,Rural,3.493318662529846,35.5793127820993,7,154444,1.5367452957628203,374.2921735017664,Bungalow,0,Yes,2,Solar,None,4,1,2,6,FR3,East,7,7.140368886563663,2,7,8.92023305711089,1980.0,13,312243.4320991225
5,1,4772,0.5346409614335071,1913,Suburban,1.293288860607728,51.613480467449776,6,142175,0.7058554077418042,141.11429805905556,Contemporary,2,Yes,2,Solar,Window,3,1,3,5,CulDSac,East,5,9.041705030927794,6,57,7.225161070962618,1996.0,109,908803.2087853809
5,1,4754,0.7494278196271414,2017,Urban,4.665130323819193,30.483816925626694,9,72460,2.016314667626334,406.45241537639953,Cape Cod,3,No,2,Electric,Window,2,2,1,4,Corner,Central,4,16.941306530147163,7,56,1.0668638422657983,1960.0,5,1016165.0138364736
4,3,2536,0.5372522027428689,1944,Rural,0.6136951613093574,68.79100914553243,8,183868,0.7593254113562354,59.198420713827026,Cape Cod,2,No,0,Gas,None,3,2,4,12,Corner,South,5,18.250223459300894,3,34,0.5459027705119657,2018.0,78,541259.6998312835
2,1,2756,0.8761257783510386,1943,Rural,1.4129194755235548,86.39548220095105,4,192818,2.589773955514887,378.03580511088074,Bungalow,1,No,1,Oil,Central,4,4,2,13,Inside,North,4,29.061203918869662,3,72,8.048253636154794,2009.0,79,509243.44228859013
1,2,4407,0.4326370415712549,1987,Urban,2.6489535778470397,29.88631887868677,5,30015,2.536384467549992,49.05943695025622,Ranch,3,Yes,1,Solar,Central,3,2,4,6,FR3,East,8,25.714244024112503,7,12,8.09860632805359,1982.0,35,869756.6171689931
2,1,1901,0.9717235771941329,2004,Suburban,2.872135927747417,19.298400793902857,7,79757,1.8340127528057737,223.45789392847166,Cape Cod,2,No,2,Gas,Central,2,2,2,12,CulDSac,South,8,6.572258966360648,4,38,1.20521839792049,1993.0,18,417962.8336261205
1,3,4763,0.9357066203174337,1964,Urban,0.17502187447183662,11.618057425408912,8,187029,0.8529150829925742,367.0021752998023,Bungalow,0,No,2,Electric,Central,3,2,1,7,FR2,Central,1,23.332766081730792,2,83,3.0152040388863677,2008.0,58,953753.674569504
4,2,3740,0.7545224884791962,1950,Suburban,3.924806356522606,61.62540405708125,5,111541,0.5639474579879205,86.6091905934503,Colonial,3,No,1,Oil,Central,3,2,1,13,CulDSac,Central,3,0.7446083404735435,9,20,7.800260645738896,2013.0,72,769784.8314531363
4,3,3836,0.3154450899672684,1942,Urban,1.8718758602844088,44.38559911405694,9,51292,2.491771668856431,142.83249442336148,Cape Cod,2,No,2,Gas,Window,2,4,4,9,Corner,South,4,4.329349604371748,9,46,5.2541207095400635,2019.0,80,751584.7234850622
5,2,2952,0.17507090935359548,2018,Urban,2.0914508509104754,18.801571719628896,10,152694,2.000351208033567,432.3834960460988,Colonial,3,No,2,Gas,Window,4,2,2,10,FR3,North,2,6.391162273955354,6,82,9.565848607252994,1961.0,4,705999.0527927678
2,1,2532,0.8619682775885377,1985,Urban,4.065910767741034,65.31367332918553,4,192948,2.2773240918697084,442.559660453823,Ranch,3,No,1,Solar,Window,1,3,3,13,Inside,South,5,18.11738090344457,2,1,4.810626453460049,1996.0,37,522473.8897132719
5,3,3321,0.20703717183106318,1922,Urban,1.9584886194649684,14.84831830052844,4,77046,1.259517814340919,22.467726226363116,Cape Cod,1,Yes,2,Solar,None,2,3,2,9,CulDSac,South,8,6.2432076858555074,3,43,6.769579375655126,1997.0,100,642956.0591918548
2,3,964,0.8615477495474689,1955,Suburban,0.3314018948242986,55.43007058479525,8,44817,1.7737068446097863,84.04529267648763,Bungalow,1,No,2,Oil,Central,2,4,3,4,Inside,West,2,11.275551790041561,5,29,5.097833657415842,2006.0,67,224844.87015141326
5,2,2990,0.5162267563767424,2017,Suburban,0.9645548753047165,52.71483816252647,1,39759,2.367935426349126,58.73597013642951,Contemporary,0,No,0,Gas,None,4,2,4,9,Corner,Central,9,7.662003573191345,5,86,9.429654956850458,2021.0,5,578292.244176093
3,3,1546,0.436228944617699,1918,Rural,4.783925544702093,73.42278011860833,8,36412,1.656408270784499,89.8465473256515,Cape Cod,1,Yes,2,Electric,Central,4,3,4,14,FR2,North,7,10.453790419208918,9,54,3.986590920676089,2018.0,104,319893.74920297
3,2,1977,0.9080312398927076,1981,Urban,0.4449862757723194,5.5109639940666755,5,50504,2.0034605569218273,485.0938621531363,Cape Cod,1,Yes,0,Electric,Central,3,1,1,9,CulDSac,West,6,28.302317619654946,3,39,2.2979645517860003,2009.0,41,417800.2877679564
3,2,2039,0.623658433413264,1975,Suburban,1.8391628847432797,88.78729318513304,1,138500,2.4743206545199055,275.8276243952282,Cape Cod,1,No,1,Oil,None,2,3,3,8,Corner,South,8,29.92260240156519,2,76,3.266338602809932,1974.0,47,391798.37825763086
3,2,3780,0.5977833067732319,1954,Suburban,2.565577918551589,70.29917261468195,4,38507,1.0380516131659472,234.0561952274634,Cape Cod,2,Yes,0,Gas,Window,3,2,2,6,FR3,Central,2,20.728802134791223,8,96,8.527752041652292,1987.0,68,718725.1665767594
1,2,940,0.5808276473931778,1991,Suburban,2.5170760539589443,21.61259983487622,2,51050,0.6648222233937058,492.23368654630804,Bungalow,3,No,1,Solar,None,3,3,1,13,CulDSac,West,5,17.383082207942586,7,95,4.979385635121334,2006.0,31,185280.70519305486
3,1,3589,0.4026110402185548,1991,Urban,0.1194037207594995,18.340534860973968,4,165892,1.829558777027013,278.4780649303677,Bungalow,1,Yes,0,Gas,Window,4,1,4,6,Inside,West,4,21.399211451580353,9,91,3.5425230350223904,1975.0,31,766377.7776478155
4,2,982,0.7963609483526709,1959,Rural,2.5556973841417028,43.16602141437834,8,168907,0.6553144268002393,330.5589636727623,Contemporary,2,Yes,0,Solar,Central,4,3,1,14,CulDSac,North,8,23.263739912357796,3,23,5.442600218094828,1988.0,63,261596.57858455993
4,3,2156,0.29015852181498436,1958,Suburban,1.9804850440893054,81.75653295445969,5,130153,2.416393235916883,166.3852730245901,Bungalow,3,No,0,Electric,Window,3,2,2,13,Corner,South,1,22.300875936480676,6,41,1.3322970727684236,1979.0,64,520558.1669222918
1,1,899,0.9419502120392113,1932,Urban,4.86318874382533,84.29499931391071,1,43587,2.2980286190844716,191.0574322547593,Bungalow,1,Yes,2,Oil,Central,2,1,2,10,Corner,North,3,2.915829581900142,5,27,0.05359304625596084,1951.0,90,130095.66709696945
3,3,738,0.8992859447946128,1918,Suburban,0.8798795115697662,52.045609213938306,7,87732,2.7042816786632424,297.2046919045365,Ranch,1,No,2,Oil,Central,2,4,4,11,Inside,West,8,9.653655868959833,5,93,2.805846836934908,1963.0,104,147741.7544827707
3,1,958,0.37060630939115324,1927,Suburban,1.8353555641215258,86.08108626867374,1,81921,2.0989052450849015,34.89289200023238,Ranch,3,Yes,2,Oil,Window,3,1,1,6,Corner,West,5,10.631225762797618,8,92,6.050057197835423,2002.0,95,149543.56128451705
3,2,2122,0.7429905813400806,1951,Rural,2.155459276940117,0.5443709191690571,9,147734,0.6679939268809344,127.94144302238757,Colonial,2,No,2,Solar,Central,1,3,3,6,CulDSac,North,4,11.393006987429166,1,97,7.116807696613873,2018.0,71,472370.57435336505
5,1,4056,0.5945620347271119,1948,Suburban,2.014398331794649,3.517463153159661,3,160104,1.1328803137240435,98.40587473015356,Contemporary,2,Yes,2,Electric,Window,1,4,3,10,Inside,West,6,10.657256470220489,1,50,8.266109663519666,1959.0,74,838575.9363734506
2,1,2227,0.37076683689927287,1936,Suburban,3.3625710554941266,91.18215936367427,3,167912,2.519829611406798,7.946696570001799,Ranch,0,No,0,Electric,None,4,1,3,13,Corner,East,5,23.719222774784665,3,21,9.266635593944697,1978.0,86,408657.89547114965
5,3,1903,0.9890955655956744,1925,Urban,1.1560130019840675,77.53319298859161,6,61440,0.9178310432839694,268.45063526021096,Contemporary,3,No,2,Oil,Central,2,1,2,10,Corner,Central,3,22.55433770258916,2,88,4.121123469647681,1983.0,97,412898.35139452474
2,3,1734,0.07397547855585099,1998,Urban,1.1832506087885601,45.07060582503857,10,65183,2.246201169537218,280.52641976193956,Contemporary,0,No,1,Oil,Central,3,1,1,14,CulDSac,South,5,0.6357089353332277,2,77,7.405167995574546,1991.0,24,413386.1247940595
3,2,2786,0.2900137290902223,1997,Rural,3.6731336476541805,75.36101314779872,6,126172,2.4506483273011948,191.96961151862945,Cape Cod,2,No,0,Solar,None,3,2,3,12,Corner,Central,4,9.243254943094211,2,73,0.7467293019806254,2009.0,25,587120.9660049954
3,1,3770,0.5440703580555929,1998,Urban,2.5514235415230804,95.56394617234216,6,163461,1.3252794946381028,134.36373473239544,Contemporary,1,Yes,0,Solar,Central,2,4,1,9,CulDSac,South,1,18.898077609667105,4,73,0.5752999877208009,1988.0,24,791918.6127922536
5,1,4435,0.5458553533046356,1939,Urban,2.1342628126808214,77.20895238812851,1,144515,1.3057436835072713,326.0299379973124,Cape Cod,0,No,1,Gas,None,4,4,4,10,FR3,West,1,4.047835848669586,1,7,1.247979919861566,1990.0,83,844244.4337729587
5,1,2751,0.6094864211982859,1979,Rural,0.9290949532185339,84.2371333818322,5,153183,1.8945067030228673,67.32958069222845,Colonial,2,Yes,2,Solar,None,4,1,3,14,CulDSac,North,7,2.6003496873232055,9,13,4.485690978307623,1990.0,43,584877.4184320611
2,2,1837,0.7640923634217733,1937,Suburban,1.0188833922696166,76.06065813900618,6,96299,2.6532158318869095,259.307515817667,Colonial,2,Yes,1,Gas,Central,1,4,1,13,FR2,North,4,24.937744525205208,5,44,2.112814384987499,1951.0,85,348806.2101595269
4,2,4335,0.6423039389933316,1976,Rural,0.15170302039791267,16.821109243354158,8,145503,1.0597655047837014,384.03699290530994,Colonial,1,No,0,Oil,None,2,3,2,4,Corner,West,1,13.854186029076038,5,37,2.869249419378158,1969.0,46,872758.1118323174
2,2,3434,0.6202673875016351,1986,Urban,0.5479887174223753,83.35741096457367,1,69023,2.853145490106007,82.14899197623615,Cape Cod,3,No,0,Electric,None,2,3,4,10,FR3,South,6,25.742777353665176,9,31,6.478801735123026,2021.0,36,630348.8577541934
5,2,4860,0.10083873976739113,1953,Rural,2.8285096039821815,19.510882002421003,5,69941,1.9977967120502704,376.6297692979094,Cape Cod,2,Yes,0,Solar,None,3,1,4,5,Inside,West,1,24.794805451708683,5,61,3.58522178802846,2001.0,69,952564.4182689332
5,2,1598,0.4077037733998334,1921,Suburban,4.470178337041208,89.2611328044147,3,151677,2.9803161783806904,380.39725457669897,Colonial,0,Yes,1,Electric,Central,2,3,4,10,FR2,South,8,26.854430403147276,8,95,5.573715577180222,1992.0,101,310813.5671889811
1,3,3167,0.2704529527160982,1915,Rural,1.5071073491397318,45.864989808107595,2,106054,0.7240343099883066,29.96332411522745,Cape Cod,1,Yes,2,Solar,None,1,1,4,6,Inside,West,9,1.9240996250390887,1,66,4.124037567365923,1994.0,107,568129.8965274715
5,1,1907,0.30210160602187663,1927,Urban,1.705961406891028,67.69767523110285,8,95363,0.8164053412668977,9.392163043590918,Bungalow,3,No,0,Solar,Window,2,3,2,12,FR2,West,3,5.990836950197345,1,83,1.6896925551981956,1985.0,95,392714.7178964909
1,1,1256,0.5766206006233277,2011,Urban,0.6664674919964098,49.724084788064346,7,91742,2.5666045092837066,486.9677029940974,Bungalow,3,No,2,Gas,Window,3,1,2,8,FR3,West,7,9.236223349841906,4,60,0.7401999025589412,1986.0,11,294435.767311025
4,1,3260,0.23953004918312798,1934,Rural,2.0042916334748035,9.399092941660204,10,75215,2.6618897390096232,96.69132974941247,Cape Cod,3,Yes,0,Solar,None,1,1,3,10,FR3,North,5,4.518796441216874,8,12,2.3623149530988785,1986.0,88,691696.720713839
2,1,2811,0.3292516459660526,1959,Suburban,0.2823863523897129,29.07223076206651,7,77857,1.6136467209273349,411.0696045500515,Cape Cod,2,Yes,2,Oil,Window,3,4,2,11,FR3,South,3,14.82135971317857,3,86,0.5770046949104435,1959.0,63,531886.4024852483
2,1,2509,0.2752304730914731,1944,Rural,4.596243411683311,98.3731853997006,5,85476,2.2851779403558377,280.9253265226493,Ranch,3,Yes,1,Electric,Central,2,4,2,5,FR2,West,5,24.069818256152228,1,82,6.186119598898069,1993.0,78,485338.3145037709
1,1,4330,0.951077796057285,1945,Suburban,3.3982456058101906,96.07147516698174,9,189245,2.6688932186138463,132.2360787684984,Ranch,2,No,0,Solar,None,4,1,4,14,CulDSac,Central,7,28.559863420066286,9,79,7.9571760146610035,2012.0,77,795009.980879385
2,1,2646,0.9474324455625405,1971,Suburban,4.954669166026773,32.04868976555473,5,170467,0.6078194705470716,64.98521830940629,Contemporary,1,Yes,0,Electric,Central,2,4,2,4,Inside,Central,7,26.74243696705575,9,99,3.3974076823740083,1992.0,51,527178.0159178005
5,1,3762,0.6294444806662491,2007,Rural,4.425833497124619,99.62968042452258,2,89768,1.9348760574831465,248.33863678886377,Contemporary,1,Yes,0,Electric,Window,2,4,4,10,CulDSac,North,9,13.991432060466344,9,98,3.8711105535235824,2010.0,15,771764.8483871798
3,3,1740,0.9282963452953049,1954,Suburban,2.4176539091209484,84.55511954968996,3,133591,2.633701666316224,203.67740581472492,Contemporary,3,Yes,1,Electric,Window,3,2,1,9,CulDSac,East,8,19.276487490443092,9,46,8.161910627593066,2009.0,68,398261.17195024027
1,1,866,0.7965220131949545,2018,Urban,2.646456652636847,61.09594994322547,4,76229,1.4953873614619373,349.44304255853393,Colonial,1,Yes,1,Solar,Window,4,3,1,9,Corner,North,4,7.3055356417352595,2,53,2.226129123735603,1960.0,4,212989.02867366397
2,3,2445,0.6104504886617184,1985,Rural,1.03382262793425,4.012462026100949,5,187711,1.2559590152810671,452.0842747738634,Bungalow,0,No,2,Gas,Window,2,4,1,5,Inside,East,5,12.388765497991635,4,70,1.1916026519487422,1957.0,37,541902.8740763523
1,2,2308,0.05611345092195593,1984,Suburban,2.363992779913823,90.14468295383796,3,141706,2.489266712737094,402.6240434817192,Colonial,0,Yes,1,Electric,Central,1,1,1,6,FR2,North,5,26.19988656489009,2,51,5.011181173310865,2015.0,38,492796.68723373767
1,1,4230,0.7838904717754338,1925,Urban,4.524836580114777,55.742927926431975,7,92583,1.3394664587570904,137.22602510240594,Cape Cod,2,No,0,Electric,None,1,2,1,7,Corner,Central,2,1.361326899574683,7,71,6.461901695332371,1950.0,97,735267.4093257972
3,2,3811,0.7173639245090454,2003,Rural,0.34918177581552357,86.84761512027696,5,189996,0.5079357454612581,439.46660922615285,Ranch,3,No,2,Solar,Central,3,2,1,6,Corner,West,7,16.216398542982493,3,24,5.996544250464792,1956.0,19,824172.342075376
